ProviderID,ProviderName,CourseName,COURSEID,YEAR,UNIT,UNITPRICE,UNITCOUNT,CURRENCY,TOTALANNUALFEE,TOTALCOURSEFEE,FeeLink
SN_C_0116,Deakin University,Bachelor of Education (Primary),SN_C_0161,2025,,4290.00,,AUD,34320.00,102960.00,https://www.deakin.edu.au/course/bachelor-education-primary
SN_C_0116,Deakin University,Bachelor of Electrical and Electronics Engineering (Honours),SN_C_0162,2025,,4775.00,,AUD,38200.00,152800.00,https://www.deakin.edu.au/course/bachelor-engineering-honours
SN_C_0116,Deakin University,Bachelor of Environmental Engineering (Honours),SN_C_0163,2025,,4775.00,,AUD,38200.00,152800.00,https://www.deakin.edu.au/course/bachelor-engineering-honours
SN_C_0116,Deakin University,Bachelor of Environmental Science (Environmental Management and Sustainability),SN_C_0164,2026,,5300.00,,AUD,42400.00,127200.00,https://www.deakin.edu.au/study/entry-pathways/find-a-pathway/results/bachelor-environmental-science-and-sustainability
SN_C_0116,Deakin University,Bachelor of Environmental Science (Honours),SN_C_0165,2025,,4925.00,,AUD,39400.00,39400.00,https://www.deakin.edu.au/course/bachelor-environmental-science-honours
SN_C_0116,Deakin University,Bachelor of Environmental Science (Marine Biology),SN_C_0166,,,,,AUD,,,Not Available
SN_C_0116,Deakin University,Bachelor of Environmental Science (Wildlife and Conservation Biology),SN_C_0167,2026,,1316.75,,AUD,10534.00,31602.00,https://www.deakin.edu.au/course/bachelor-environmental-science-wildlife-and-conservation-biology#fees-and-scholarships
SN_C_0116,Deakin University,Bachelor of Exercise and Sport Science (Burwood),SN_C_0168,2025,,5450.00,,AUD,43600.00,130800.00,https://www.deakin.edu.au/course/bachelor-exercise-and-sport-science
SN_C_0116,Deakin University,Bachelor of Exercise and Sport Science (Honours),SN_C_0169,2025,,4975.00,,AUD,39800.00,39800.00,https://www.deakin.edu.au/course/bachelor-exercise-and-sport-science-honours
SN_C_0116,Deakin University,Bachelor of Exercise and Sport Science (Waurn Ponds),SN_C_0170,2026,,4975.00,,AUD,39800.00,119400.00,https://www.deakin.edu.au/course/bachelor-exercise-and-sport-science
SN_C_0116,Deakin University,Bachelor of Exercise and Sport Science/Bachelor of Business (Sport Management),SN_C_0171,2025,,4900.00,,AUD,39200.00,156800.00,https://www.deakin.edu.au/course/bachelor-exercise-and-sport-science-bachelor-business-sport-management
SN_C_0116,Deakin University,Bachelor of Exercise and Sport Science/Bachelor of Nutrition Science,SN_C_0172,2025,,5450.00,,AUD,43600.00,174400.00,https://www.deakin.edu.au/course/bachelor-exercise-and-sport-science-bachelor-nutrition-science
SN_C_0116,Deakin University,"Bachelor of Film, Television and Animation",SN_C_0173,2025,,4825.00,,AUD,38600.00,115800.00,https://www.deakin.edu.au/course/bachelor-film-television-and-animation
SN_C_0116,Deakin University,"Bachelor of Film, Television and Animation (Honours)",SN_C_0174,2025,,4325.00,,AUD,34600.00,34600.00,https://www.deakin.edu.au/study/find-a-course/film-television-and-animation
SN_C_0116,Deakin University,Bachelor of Forensic Science,SN_C_0175,2025,,4775.00,,AUD,38200.00,114600.00,https://www.deakin.edu.au/course/bachelor-forensic-science
SN_C_0116,Deakin University,Bachelor of Forensic Science (Honours),SN_C_0176,2026,,2087.50,,AUD,38200.00,38200.00,https://www.deakin.edu.au/course/bachelor-forensic-science-honours
SN_C_0116,Deakin University,Bachelor of Forensic Science/Bachelor of Criminology,SN_C_0177,2025,,4775.00,,AUD,38200.00,152800.00,https://www.deakin.edu.au/course/bachelor-forensic-science-bachelor-criminology
SN_C_0116,Deakin University,Bachelor of Health and Medical Science (Honours),SN_C_0178,2025,,5250.00,,AUD,42000.00,42000.00,https://www.deakin.edu.au/course/bachelor-health-and-medical-science-honours
SN_C_0116,Deakin University,Bachelor of Health and Physical Education,SN_C_0179,2026,,4225.00,,AUD,33800.00,135200.00,https://www.deakin.edu.au/course/bachelor-health-and-physical-education
SN_C_0116,Deakin University,Bachelor of Health Sciences,SN_C_0180,2025,,5000.00,,AUD,40000.00,120000.00,https://www.deakin.edu.au/course/bachelor-health-sciences
SN_C_0116,Deakin University,Bachelor of Health Sciences (Honours) ,SN_C_0181,2025,,5000.00,,AUD,40000.00,40000.00,https://www.deakin.edu.au/course/bachelor-health-sciences-honours
SN_C_0116,Deakin University,Bachelor of Health Sciences/Bachelor of Arts,SN_C_0182,2026,,4575.00,,AUD,36600.00,146400.00,https://www.deakin.edu.au/course/bachelor-health-sciences-bachelor-arts
SN_C_0116,Deakin University,Bachelor of Human Resource Management (Psychology),SN_C_0183,2026,,5450.00,,AUD,43600.00,130800.00,https://www.deakin.edu.au/course/bachelor-human-resource-management-psychology
SN_C_0116,Deakin University,Bachelor of Information Technology,SN_C_0184,2026,,4825.00,,AUD,38600.00,115800.00,https://www.deakin.edu.au/course/bachelor-information-technology
SN_C_0116,Deakin University,Bachelor of Information Technology (Honours),SN_C_0185,2025,,4825.00,,AUD,38600.00,38600.00,https://www.deakin.edu.au/course/bachelor-information-technology-honours
SN_C_0116,Deakin University,Bachelor of International Studies,SN_C_0186,2026,,4675.00,,AUD,37400.00,112200.00,https://www.deakin.edu.au/course/bachelor-international-studies
SN_C_0116,Deakin University,Bachelor of International Studies (Global Scholar),SN_C_0187,2026,,4675.00,,AUD,37400.00,112200.00,https://www.deakin.edu.au/course/bachelor-international-studies-global-scholar
SN_C_0116,Deakin University,Bachelor of International Studies/Bachelor of Commerce,SN_C_0188,2025,,4725.00,,AUD,37800.00,151200.00,https://www.deakin.edu.au/course/bachelor-international-studies-bachelor-commerce
SN_C_0116,Deakin University,Bachelor of Laws,SN_C_0189,2026,,5025.00,,AUD,40200.00,160800.00,https://www.deakin.edu.au/course/bachelor-laws
SN_C_0116,Deakin University,Bachelor of Laws/Bachelor of Cyber Security,SN_C_0190,2026,,5800.00,,AUD,46400.00,232000.00,https://www.deakin.edu.au/course/bachelor-laws-bachelor-cyber-security
SN_C_0116,Deakin University,Bachelor of Laws/Bachelor of International Studies,SN_C_0191,2026,,5800.00,,AUD,46400.00,232000.00,https://www.deakin.edu.au/course/bachelor-laws-bachelor-international-studies
SN_C_0116,Deakin University,Bachelor of Marine Science,SN_C_0192,2025,,5300.00,,AUD,42400.00,127200.00,https://www.deakin.edu.au/course/bachelor-marine-science
SN_C_0116,Deakin University,Bachelor of Marketing (Psychology),SN_C_0193,2026,,5450.00,,AUD,43600.00,130800.00,https://www.deakin.edu.au/course/bachelor-marketing-psychology
SN_C_0116,Deakin University,Bachelor of Mechanical Engineering (Honours),SN_C_0194,2025,,4775.00,,AUD,38200.00,152800.00,https://www.deakin.edu.au/major/mechanical-engineering
SN_C_0116,Deakin University,Bachelor of Mechatronics Engineering (Honours),SN_C_0195,,,,,AUD,,,Not available 
SN_C_0116,Deakin University,Bachelor of Medical Imaging,SN_C_0196,2025,,5725.00,,AUD,45800.00,183200.00,https://www.deakin.edu.au/course/bachelor-medical-imaging
SN_C_0116,Deakin University,Bachelor of Nursing,SN_C_0197,2026,,4650.00,,AUD,37200.00,111600.00,https://www.deakin.edu.au/course/bachelor-nursing
SN_C_0116,Deakin University,Bachelor of Nursing (Honours),SN_C_0198,2025,,4650.00,,AUD,37200.00,37200.00,https://www.deakin.edu.au/course/bachelor-nursing-honours
SN_C_0116,Deakin University,Bachelor of Nursing/Bachelor of Midwifery,SN_C_0199,2026,,5575.00,,AUD,44600.00,178400.00,https://www.deakin.edu.au/course/bachelor-nursing-bachelor-midwifery
SN_C_0116,Deakin University,Bachelor of Nursing/Bachelor of Psychological Science,SN_C_0200,2025,,4975.00,,AUD,39800.00,159200.00,https://www.deakin.edu.au/course/bachelor-nursing-bachelor-psychological-science
SN_C_0116,Deakin University,Bachelor of Nursing/Bachelor of Public Health and Health Promotion,SN_C_0201,2025,,4290.00,,AUD,34320.00,102960.00,https://www.idp.com/universities-and-colleges/deakin-university/bachelor-of-nursing-bachelor-of-public-health-and-health-promotion/PRG-AU-00062347/
SN_C_0116,Deakin University,Bachelor of Nutrition Science,SN_C_0202,2025,,5250.00,,AUD,42000.00,126000.00,https://www.deakin.edu.au/course/bachelor-nutrition-science
SN_C_0116,Deakin University,Bachelor of Nutrition Science (Honours),SN_C_0203,2026,,5250.00,,AUD,42000.00,42000.00,https://www.deakin.edu.au/course/bachelor-nutrition-science-honours
SN_C_0116,Deakin University,Bachelor of Nutrition Sciences/Bachelor of Commerce,SN_C_0204,2025,,4725.00,,AUD,37800.00,151200.00,https://www.deakin.edu.au/course/bachelor-nutrition-science-bachelor-commerce
SN_C_0116,Deakin University,Bachelor of Occupational Therapy,SN_C_0205,2025,,4900.00,,AUD,39200.00,156800.00,https://www.deakin.edu.au/course/bachelor-occupational-therapy
SN_C_0116,Deakin University,Bachelor of Occupational Therapy (Honours),SN_C_0206,2025,,5775.00,,AUD,46200.00,184800.00,https://www.deakin.edu.au/course/bachelor-occupational-therapy
SN_C_0116,Deakin University,Bachelor of Property and Real Estate,SN_C_0207,2025,,4200.00,,AUD,33600.00,100800.00,https://www.deakin.edu.au/course/bachelor-property-and-real-estate
SN_C_0116,Deakin University,Bachelor of Property and Real Estate/Bachelor of Commerce,SN_C_0208,2025,,5725.00,,AUD,45800.00,183200.00,https://www.deakin.edu.au/course/bachelor-property-and-real-estate-bachelor-commerce
SN_C_0116,Deakin University,Bachelor of Property and Real Estate/Bachelor of Laws,SN_C_0209,,,,,AUD,,,Not available
SN_C_0116,Deakin University,Bachelor of Psychological Science,SN_C_0210,2025,,5200.00,,AUD,41600.00,41600.00,https://www.deakin.edu.au/course/bachelor-psychological-science
SN_C_0116,Deakin University,Bachelor of Psychological Science (Honours),SN_C_0211,2026,,4775.00,,AUD,38200.00,38200.00,https://www.deakin.edu.au/course/bachelor-psychological-science-honours
SN_C_0116,Deakin University,Bachelor of Public Health and Health Promotion,SN_C_0212,,,,,AUD,,,Not available
SN_C_0116,Deakin University,Bachelor of Public Health and Health Promotion (Honours) ,SN_C_0213,2025,,5000.00,,AUD,40000.00,40000.00,https://www.deakin.edu.au/course/bachelor-public-health-and-health-promotion-honours
SN_C_0116,Deakin University,Bachelor of Public Health and Health Promotion/Bachelor of Commerce,SN_C_0214,2026,,1653.12,,AUD,13225.00,52900.00,https://www.deakin.edu.au/course/bachelor-public-health-and-health-promotion-bachelor-commerce#banner
SN_C_0116,Deakin University,Bachelor of Science,SN_C_0215,2026,,5300.00,,AUD,42400.00,127200.00,https://www.deakin.edu.au/course/bachelor-science
SN_C_0116,Deakin University,Bachelor of Science (Honours),SN_C_0216,2026,,5300.00,,AUD,42400.00,42400.00,https://www.deakin.edu.au/course/bachelor-science-honours
SN_C_0116,Deakin University,Bachelor of Science / Master of Teaching (Secondary),SN_C_0217,2026,,5350.00,,AUD,42800.00,171200.00,https://www.deakin.edu.au/course/bachelor-science-master-teaching-secondary
SN_C_0116,Deakin University,Bachelor of Science/Bachelor of Laws,SN_C_0218,2026,,5025.00,,AUD,40200.00,201000.00,https://www.deakin.edu.au/course/bachelor-science-bachelor-laws
SN_C_0116,Deakin University,Bachelor of Social Work,SN_C_0219,2026,,4425.00,,AUD,35400.00,141600.00,https://www.deakin.edu.au/course/bachelor-social-work
SN_C_0116,Deakin University,Bachelor of Software Engineering (Honours),SN_C_0220,2025,,5250.00,,AUD,42000.00,168000.00,https://www.deakin.edu.au/course/bachelor-software-engineering-honours
SN_C_0116,Deakin University,Bachelor of Sport Development,SN_C_0221,2025,,5450.00,,AUD,43600.00,130800.00,https://www.deakin.edu.au/course/bachelor-sport-development
SN_C_0116,Deakin University,Bachelor of Vision Science/Master of Optometry,SN_C_0222,2026,,8775.00,,AUD,70200.00,245700.00,https://www.deakin.edu.au/course/bachelor-vision-science-master-optometry
SN_C_0116,Deakin University,Bachelor of Zoology and Animal Science,SN_C_0223,2025,,5300.00,,AUD,42400.00,127200.00,https://www.deakin.edu.au/course/bachelor-zoology-and-animal-science
SN_C_0116,Deakin University,Doctor of Medicine,SN_C_0224,2025,,11155.00,,AUD,89240.00,356960.00,https://www.deakin.edu.au/course/doctor-medicine#fees-and-scholarships
SN_C_0116,Deakin University,Doctor of Philosophy (Architecture and Built Environment),SN_C_0225,2025,,4775.00,,AUD,38200.00,114600.00,"https://www.deakin.edu.au/course/doctor-philosophy-architecture-built-environment#:~:text=In%20this%20Doctor%20of%20Philosophy,academic%20staff%20experienced%20in%20research."
SN_C_0116,Deakin University,Doctor of Philosophy (Arts),SN_C_0226,,,,,AUD,,,Not Available
SN_C_0116,Deakin University,Doctor of Philosophy (Biological and Chemical Sciences),SN_C_0227,2025,,5700.00,,AUD,45600.00,136800.00,https://www.deakin.edu.au/course/doctor-philosophy-biology-chemistry
SN_C_0116,Deakin University,Doctor of Philosophy (Biological and Chemical Sciences) - IFM,SN_C_0228,2025,,5700.00,,AUD,45600.00,136800.00,https://www.deakin.edu.au/course/doctor-philosophy-biology-chemistry
SN_C_0116,Deakin University,Doctor of Philosophy (Business and Law),SN_C_0229,2025,,4300.00,,AUD,34400.00,103200.00,https://www.deakin.edu.au/course/doctor-philosophy-business-law
SN_C_0116,Deakin University,Doctor of Philosophy (Education),SN_C_0230,2025,,4290.00,,AUD,34320.00,102960.00,https://www.deakin.edu.au/course/doctor-philosophy-education
SN_C_0116,Deakin University,Doctor of Philosophy (Engineering),SN_C_0231,2026,,4290.00,,AUD,34320.00,102960.00,https://www.deakin.edu.au/course/doctor-philosophy-engineering
SN_C_0116,Deakin University,Doctor of Philosophy (Engineering) - IFM,SN_C_0232,2025,,5100.00,,AUD,40800.00,122400.00,https://www.deakin.edu.au/course/doctor-philosophy-engineering-ifm
SN_C_0116,Deakin University,Doctor of Philosophy (Engineering) - IISRI,SN_C_0233,2025,,5100.00,,AUD,40800.00,122400.00,https://www.deakin.edu.au/course/doctor-philosophy-engineering-iisri
SN_C_0116,Deakin University,Doctor of Philosophy (Environment Science),SN_C_0234,2025,,5400.00,,AUD,43200.00,129600.00,https://www.deakin.edu.au/course/doctor-philosophy-environmental-science
SN_C_0116,Deakin University,Doctor of Philosophy (Exercise Science and Sport),SN_C_0235,2025,,5450.00,,AUD,43600.00,130800.00,https://www.deakin.edu.au/course/doctor-philosophy-exercise-science-sport
SN_C_0116,Deakin University,Doctor of Philosophy (Health and Disease),SN_C_0236,2025,,5800.00,,AUD,46400.00,139200.00,https://www.deakin.edu.au/course/doctor-philosophy-health-disease
SN_C_0116,Deakin University,Doctor of Philosophy (Health) (by Research),SN_C_0237,,,,,AUD,,,
SN_C_0116,Deakin University,Doctor of Philosophy (Information Technology),SN_C_0238,2025,,4290.00,,AUD,34320.00,102960.00,https://www.deakin.edu.au/course/doctor-philosophy-information-technology-iisri
SN_C_0116,Deakin University,Doctor of Philosophy (Information Technology) - A2I2,SN_C_0239,2025,,5695.00,,AUD,45560.00,136680.00,"https://www.deakin.edu.au/course/doctor-philosophy-information-technology-a2i2#:~:text=Course%20overview,-A%20full%2Dtime&text=Students%20will%20be%20referred%20to,either%20Campus%20or%20online%20mode."
SN_C_0116,Deakin University,Doctor of Philosophy (Information Technology)- IISRI,SN_C_0240,2025,,5695.00,,AUD,45560.00,136680.00,https://www.deakin.edu.au/course/doctor-philosophy-information-technology-iisri
SN_C_0116,Deakin University,Doctor of Philosophy (Nursing),SN_C_0241,2025,,5800.00,,AUD,46400.00,139200.00,https://www.deakin.edu.au/course/doctor-philosophy-nursing
SN_C_0116,Deakin University,Doctor of Philosophy (Nutrition and Public Health),SN_C_0242,2025,,5625.00,,AUD,45000.00,135000.00,https://www.deakin.edu.au/course/doctor-philosophy-nutrition-and-public-health
SN_C_0116,Deakin University,Doctor of Philosophy (Psychology),SN_C_0243,2025,,5800.00,,AUD,46400.00,139200.00,https://www.deakin.edu.au/course/doctor-philosophy-psychology
SN_C_0116,Deakin University,Doctor of Philosophy (Public Health and Health Services),SN_C_0244,2025,,4290.00,,AUD,34320.00,102960.00,https://www.deakin.edu.au/course/doctor-philosophy-public-health-and-health-services
SN_C_0116,Deakin University,Doctor of Psychology (Clinical),SN_C_0245,2026,,5750.00,,AUD,46000.00,184000.00,https://www.deakin.edu.au/course/doctor-psychology-clinical
SN_C_0116,Deakin University,English for Academic Purposes Stream (Burwood campus),SN_C_0246,2025,,,,AUD,4950.00,4950.00,https://www.deakin.edu.au/course/english-for-academic-purposes-stream-dueli-international
SN_C_0116,Deakin University,English for Academic Purposes Stream (Geelong Waterfront Campus),SN_C_0247,,,,,AUD,,,Not available 
SN_C_0116,Deakin University,English for Specific Purposes (Esp) Stream,SN_C_0248,2025,,,,AUD,2475.00,2475.00,https://www.deakin.edu.au/course/english-for-specific-purposes-esp-stream-dueli-international
SN_C_0116,Deakin University,General English Stream (Burwood),SN_C_0249,2025,,,,AUD,7425.00,7425.00,https://www.deakin.edu.au/course/general-english-stream-dueli-international
SN_C_0116,Deakin University,General English Stream (Waterfront Geelong),SN_C_0250,2025,,,,AUD,2475.00,2475.00,https://www.deakin.edu.au/course/general-english-stream-dueli-international
SN_C_0116,Deakin University,Graduate Certificate of Business Administration,SN_C_0251,2026,,5000.00,,AUD,20000.00,20000.00,https://www.deakin.edu.au/course/graduate-certificate-business-administration#fees-and-scholarships
